EventDate,EventType,EventComment,County,TenantCity,TenantState,TenantZipCode,CaseType,CaseNumber,EvictedDate,SourceDate,Year,EvictionYear
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,24050,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,24051,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,24053,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,24054,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,27708,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28600,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28599,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28598,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28597,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28590,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28591,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28592,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28593,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28594,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28595,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,28596,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18087,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18088,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18089,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18090,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18092,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18093,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18094,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18095,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18096,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18097,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18098,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18099,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18100,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18074,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18075,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18076,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18077,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18078,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18079,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18080,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18081,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18082,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18083,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18084,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18085,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18086,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18038,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18039,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18040,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18041,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18042,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18043,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18044,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18045,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18046,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18047,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21214,Failure to Pay Rent,18048,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18049,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18050,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18051,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21234,Failure to Pay Rent,18052,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26032,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26033,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26034,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26035,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26036,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26037,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26038,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26039,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26040,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26042,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26043,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26044,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26045,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26046,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26047,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26048,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26049,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26050,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26051,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26052,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26053,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26054,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26055,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26056,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26057,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26058,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26059,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26060,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26061,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26062,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26063,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26064,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26065,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26066,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26067,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26068,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26069,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26070,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26071,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26072,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26073,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26074,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26075,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26076,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,26077,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21215,Failure to Pay Rent,18307,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,29059,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21217,Failure to Pay Rent,29058,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21225,Failure to Pay Rent,29201,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21225,Failure to Pay Rent,29199,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21229,Failure to Pay Rent,29224,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21230,Failure to Pay Rent,21733,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21223,Failure to Pay Rent,18261,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21218,Failure to Pay Rent,18262,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21202,Failure to Pay Rent,21735,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25970,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25971,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25972,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25973,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25974,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25975,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25976,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25962,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25963,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25964,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25965,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25966,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25967,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25968,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21239,Failure to Pay Rent,25969,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21230,Failure to Pay Rent,29028,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29134,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29135,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29136,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29137,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29139,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29140,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29141,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29142,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29143,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21209,Failure to Pay Rent,29144,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21205,Failure to Pay Rent,28791,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21201,Failure to Pay Rent,21832,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21201,Failure to Pay Rent,21833,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21201,Failure to Pay Rent,21834,,8/23/23,2023,
8/23/23,Petition - For Warrant of Restitution Filed,,Baltimore City,Baltimore,MD,21201,Failure to Pay Rent,21835,,8/23/23,2023,
